,year,month,intent,police,sex,age,race,hispanic,place,education
10104,2012,12,Suicide,0,M,53,White,100,Home,HS/GED
10105,2012,12,Homicide,0,F,65,White,100,Other specified,HS/GED
10106,2012,8,Suicide,0,F,75,White,100,Home,HS/GED
10107,2012,11,Homicide,0,F,28,Black,100,Home,HS/GED
10108,2012,10,Suicide,0,M,76,White,100,Home,Less than HS
10109,2012,10,Suicide,0,M,38,White,100,Home,HS/GED
10110,2012,10,Suicide,0,F,51,White,100,Home,BA+
10111,2012,10,Homicide,0,M,53,Hispanic,225,Home,HS/GED
10112,2012,12,Suicide,0,F,82,White,100,Home,Less than HS
10113,2012,9,Homicide,1,M,40,White,100,NA,HS/GED
10114,2012,11,Homicide,0,M,31,Black,100,Other specified,HS/GED
10115,2012,11,Suicide,0,M,74,White,100,Home,Less than HS
10116,2012,12,Suicide,0,M,19,Hispanic,210,Other specified,Less than HS
10117,2012,11,Suicide,0,M,74,White,100,Home,Less than HS
10118,2012,8,Suicide,0,M,28,White,100,Home,HS/GED
10119,2012,10,Suicide,0,M,30,Black,100,Other unspecified,HS/GED
10120,2012,4,Undetermined,0,M,23,White,100,Home,Less than HS
10121,2012,11,Homicide,0,M,25,Black,100,Home,HS/GED
10122,2012,11,Suicide,0,M,68,White,100,Home,HS/GED
10123,2012,9,Suicide,0,M,36,White,100,Home,NA
10124,2012,8,Suicide,0,F,63,Black,100,Home,BA+
10125,2012,11,Suicide,0,M,25,White,100,Home,Some college
10126,2012,11,Suicide,0,M,48,White,100,Home,Some college
10127,2012,6,Suicide,0,M,61,White,100,Home,Some college
10128,2012,12,Homicide,0,M,31,Hispanic,223,Home,Less than HS
10129,2012,8,Homicide,0,M,25,Black,100,Home,Some college
10130,2012,11,Suicide,0,M,53,White,100,Home,NA
10131,2012,10,Suicide,0,M,38,White,100,Home,BA+
10132,2012,12,Accidental,0,M,49,Black,100,Other unspecified,HS/GED
10133,2012,11,Suicide,0,M,55,White,100,Home,BA+
10134,2012,12,Suicide,0,M,56,White,100,Other specified,NA
10135,2012,10,Homicide,0,M,20,Black,100,Trade/service area,HS/GED
10136,2012,10,Suicide,0,M,56,White,100,Trade/service area,BA+
10137,2012,10,Homicide,0,F,48,Black,100,Home,HS/GED
10138,2012,10,Suicide,0,M,44,Black,100,Home,HS/GED
10139,2012,9,Homicide,0,M,22,Black,100,Home,Less than HS
10140,2012,10,Homicide,0,M,47,Black,100,Street,Less than HS
10141,2012,9,Homicide,0,F,27,Black,100,Home,Some college
10142,2012,8,Homicide,0,M,42,Black,100,Home,Less than HS
10143,2012,11,Homicide,0,M,23,Black,100,Trade/service area,HS/GED
10144,2012,11,Homicide,0,M,38,Black,100,Other specified,Less than HS
10145,2012,12,Homicide,0,M,20,Black,100,Home,Less than HS
10146,2012,9,Suicide,0,M,24,Black,100,Home,Some college
10147,2012,11,Suicide,0,F,54,White,100,Home,Some college
10148,2012,4,Suicide,0,M,20,White,100,Home,Less than HS
10149,2012,11,Suicide,0,F,30,White,100,Home,Some college
10150,2012,10,Suicide,0,F,83,White,100,Home,HS/GED
10151,2012,12,Suicide,0,M,69,White,100,Home,Some college
10152,2012,12,Homicide,0,M,25,Black,100,Street,Less than HS
10153,2012,12,Homicide,0,M,22,Black,100,Street,HS/GED
10154,2012,10,Suicide,0,F,17,Black,100,Home,Less than HS
10155,2012,12,Suicide,0,M,43,White,100,Home,HS/GED
10156,2012,11,Homicide,0,M,25,Black,100,Street,HS/GED
10157,2012,12,Suicide,0,F,52,White,100,Home,HS/GED
10158,2012,10,Suicide,0,M,64,Black,100,Home,HS/GED
10159,2012,12,Suicide,0,F,48,White,100,Street,HS/GED
10160,2012,11,Suicide,0,M,52,White,100,Home,NA
10161,2012,12,Homicide,0,M,28,White,100,Other specified,HS/GED
10162,2012,11,Homicide,0,M,22,Black,100,Home,Some college
10163,2012,10,Homicide,0,M,28,Black,100,Residential institution,HS/GED
10164,2012,11,Suicide,0,M,31,White,100,Other specified,HS/GED
10165,2012,11,Suicide,0,F,53,White,100,Home,Some college
10166,2012,11,Suicide,0,M,17,White,100,Home,Less than HS
10167,2012,11,Suicide,0,M,55,White,998,Home,HS/GED
10168,2012,11,Homicide,0,F,30,Black,100,Home,Less than HS
10169,2012,12,Homicide,1,M,49,Black,100,NA,Less than HS
10170,2012,11,Homicide,0,M,44,Asian/Pacific Islander,100,Street,Some college
10171,2012,12,Suicide,0,M,52,White,100,Home,HS/GED
10172,2012,9,Suicide,0,M,45,White,100,Home,Some college
10173,2012,12,Suicide,0,M,70,White,100,Home,HS/GED
10174,2012,11,Accidental,0,M,34,White,100,Street,HS/GED
10175,2012,12,Suicide,0,M,71,White,100,Home,HS/GED
10176,2012,12,Homicide,0,M,24,Black,100,Trade/service area,Less than HS
10177,2012,11,Suicide,0,F,60,Black,100,Home,Some college
10178,2012,11,Suicide,0,M,72,White,100,Trade/service area,BA+
10179,2012,12,Suicide,0,F,60,Black,100,Home,Some college
10180,2012,12,Suicide,0,M,50,White,100,Home,HS/GED
10181,2012,11,Suicide,0,M,31,Black,100,Home,HS/GED
10182,2012,10,Suicide,0,M,38,Black,100,Home,Less than HS
10183,2012,11,Suicide,0,M,47,White,100,Home,BA+
10184,2012,12,Suicide,0,M,52,White,100,Home,Less than HS
10185,2012,10,Homicide,0,M,24,Black,100,Home,Less than HS
10186,2012,10,Homicide,0,M,22,Black,100,Street,HS/GED
10187,2012,12,Suicide,0,M,54,White,100,Home,HS/GED
10188,2012,11,Suicide,0,M,73,White,100,Home,HS/GED
10189,2012,12,Suicide,0,M,59,White,100,Other unspecified,Some college
10190,2012,12,Homicide,0,M,42,White,100,Other unspecified,HS/GED
10191,2012,9,Suicide,0,M,50,White,100,Home,Some college
10192,2012,12,Suicide,0,M,64,White,100,Trade/service area,BA+
10193,2012,12,Suicide,0,M,23,White,100,Other unspecified,Some college
10194,2012,12,Suicide,0,M,41,White,100,Home,Some college
10195,2012,12,Suicide,0,M,63,White,100,Home,HS/GED
10196,2012,11,Homicide,0,M,25,Black,100,Street,HS/GED
10197,2012,10,Suicide,0,M,63,White,100,Home,HS/GED
10198,2012,12,Suicide,0,F,40,Black,100,Other unspecified,Some college
10199,2012,10,Suicide,0,M,43,White,100,Home,Less than HS
10200,2012,12,Suicide,0,F,53,White,100,Home,HS/GED
10201,2012,12,Homicide,0,F,42,White,100,Home,Less than HS
10202,2012,12,Suicide,0,F,50,White,100,Home,BA+
10203,2012,11,Suicide,0,M,60,Black,100,Home,Less than HS
10204,2012,11,Homicide,0,M,32,Black,100,Other specified,Less than HS
10205,2012,11,Homicide,0,M,35,Black,100,Home,Less than HS
10206,2012,12,Homicide,1,M,20,Hispanic,210,NA,Less than HS
10207,2012,12,Homicide,0,M,22,Black,100,Street,HS/GED
10208,2012,8,Accidental,0,M,22,White,100,Other unspecified,HS/GED
10209,2012,12,Suicide,0,M,59,White,100,Street,HS/GED
10210,2012,11,Homicide,0,M,33,Black,100,Home,Some college
10211,2012,11,Homicide,0,M,34,White,100,Street,BA+
10212,2012,12,Suicide,0,M,29,Black,100,School/instiution,Some college
10213,2012,12,Suicide,0,F,61,Asian/Pacific Islander,100,Other unspecified,BA+
10214,2012,4,Suicide,0,M,23,White,100,Home,HS/GED
10215,2012,10,Accidental,0,F,43,Black,100,Home,BA+
10216,2012,12,Homicide,0,M,30,Black,100,Other specified,HS/GED
10217,2012,10,Homicide,0,M,19,Black,100,Home,Less than HS
10218,2012,12,Homicide,0,M,19,Black,100,Street,HS/GED
10219,2012,12,Homicide,0,M,38,Black,100,Street,Some college
10220,2012,6,Suicide,0,M,34,White,100,Other specified,HS/GED
10221,2012,12,Homicide,0,M,30,Black,100,Trade/service area,Less than HS
10222,2012,10,Suicide,0,M,52,White,100,Home,Less than HS
10223,2012,12,Homicide,0,M,21,Black,100,Other specified,Less than HS
10224,2012,12,Homicide,0,M,24,Black,100,Street,HS/GED
10225,2012,10,Suicide,0,M,32,Black,100,Home,Less than HS
10226,2012,8,Accidental,0,M,42,Black,100,Other specified,HS/GED
10227,2012,9,Undetermined,0,F,40,Black,100,Home,HS/GED
10228,2012,12,Suicide,0,M,56,White,100,Other specified,BA+
10229,2012,12,Suicide,0,M,68,White,100,Home,HS/GED
10230,2012,11,Homicide,0,F,23,Black,100,Other specified,Less than HS
10231,2012,11,Homicide,0,M,34,White,100,Home,Less than HS
10232,2012,12,Suicide,0,M,42,White,100,Home,Some college
10233,2012,11,Suicide,0,M,42,White,100,Home,BA+
10234,2012,12,Homicide,0,M,19,Black,100,Home,Less than HS
10235,2012,12,Homicide,0,M,56,Black,100,Home,HS/GED
10236,2012,7,Homicide,0,M,25,Black,100,School/instiution,Some college
10237,2012,11,Homicide,0,M,21,Black,100,Other specified,Less than HS
10238,2012,12,Homicide,0,M,54,Black,998,Home,Less than HS
10239,2012,11,Homicide,0,M,22,Black,100,Other specified,HS/GED
10240,2012,12,Suicide,0,M,43,White,100,Trade/service area,Some college
10241,2012,11,Suicide,0,M,56,White,100,Other unspecified,Some college
10242,2012,12,Homicide,0,M,31,Black,100,Other specified,Less than HS
10243,2012,12,Suicide,0,M,53,White,100,Home,Some college
10244,2012,9,Suicide,0,M,40,Black,100,Home,HS/GED
10245,2012,6,Homicide,0,M,23,White,100,Home,HS/GED
10246,2012,12,Homicide,0,M,30,Black,100,Other specified,Less than HS
10247,2012,11,Homicide,0,M,30,Black,100,Home,HS/GED
10248,2012,9,Suicide,0,F,52,White,100,Home,HS/GED
10249,2012,12,Suicide,0,M,67,White,100,Other specified,Some college
10250,2012,12,Suicide,0,M,65,White,100,Home,BA+
10251,2012,11,Suicide,0,M,42,White,100,Other unspecified,Less than HS
10252,2012,11,Suicide,0,M,26,Black,100,Home,Some college
10253,2012,11,Suicide,0,M,40,White,100,Home,Some college
10254,2012,11,Suicide,0,M,38,White,100,Home,Less than HS
10255,2012,12,Homicide,0,F,48,White,100,Home,BA+
10256,2012,12,Homicide,0,F,66,White,100,Home,HS/GED
10257,2012,12,Homicide,0,M,48,Black,100,Other unspecified,HS/GED
10258,2012,12,Homicide,0,M,24,Black,100,Home,Some college
10259,2012,12,Suicide,0,M,57,White,100,Home,Some college
10260,2012,10,Suicide,0,M,32,Black,100,Other specified,Some college
10261,2012,1,Suicide,0,M,26,Asian/Pacific Islander,100,Home,HS/GED
10262,2012,1,Suicide,0,M,60,White,100,Home,HS/GED
10263,2012,1,Suicide,0,M,88,White,100,Trade/service area,BA+
10264,2012,1,Suicide,0,M,13,Asian/Pacific Islander,100,Home,Less than HS
10265,2012,2,Homicide,0,F,79,White,100,Home,HS/GED
10266,2012,2,Suicide,0,M,81,Asian/Pacific Islander,100,Home,BA+
10267,2012,2,Suicide,0,M,41,White,100,Home,Some college
10268,2012,2,Suicide,0,M,42,White,100,Home,HS/GED
10269,2012,1,Suicide,0,M,50,White,100,Street,HS/GED
10270,2012,2,Homicide,0,F,40,White,100,Home,Some college
10271,2012,2,Homicide,1,M,62,White,100,NA,HS/GED
10272,2012,3,Suicide,0,M,72,Asian/Pacific Islander,100,Home,HS/GED
10273,2012,3,Suicide,0,M,41,Asian/Pacific Islander,100,Home,HS/GED
10274,2012,3,Suicide,0,M,26,Asian/Pacific Islander,100,Home,Some college
10275,2012,3,Suicide,0,M,51,White,100,Home,Some college
10276,2012,3,Suicide,0,F,46,White,100,Other specified,HS/GED
10277,2012,4,Suicide,0,M,48,Asian/Pacific Islander,100,Other specified,HS/GED
10278,2012,5,Suicide,0,M,62,Hispanic,261,Home,Some college
10279,2012,5,Homicide,1,M,31,Asian/Pacific Islander,100,NA,Less than HS
10280,2012,5,Suicide,0,M,64,White,100,Home,BA+
10281,2012,5,Suicide,0,M,31,Asian/Pacific Islander,100,Sports,HS/GED
10282,2012,6,Suicide,0,M,94,White,100,Home,BA+
10283,2012,6,Suicide,0,M,59,Asian/Pacific Islander,100,Home,Some college
10284,2012,6,Suicide,0,M,66,White,100,Home,Some college
10285,2012,6,Suicide,0,M,61,White,100,Home,HS/GED
10286,2012,7,Suicide,0,M,41,Asian/Pacific Islander,100,Other unspecified,Some college
10287,2012,7,Homicide,0,M,42,Asian/Pacific Islander,100,Other unspecified,Some college
10288,2012,7,Homicide,0,M,29,Asian/Pacific Islander,100,Other specified,HS/GED
10289,2012,7,Suicide,0,M,67,Hispanic,211,Street,HS/GED
10290,2012,7,Suicide,0,M,72,White,100,Home,BA+
10291,2012,7,Suicide,0,M,36,White,100,Home,BA+
10292,2012,8,Suicide,0,M,66,Asian/Pacific Islander,100,Home,BA+
10293,2012,8,Suicide,0,M,59,White,100,Home,BA+
10294,2012,8,Suicide,0,M,57,White,100,Home,Some college
10295,2012,8,Suicide,0,M,57,White,100,Home,HS/GED
10296,2012,9,Suicide,0,M,57,White,100,Home,BA+
10297,2012,9,Suicide,0,M,53,White,100,Home,HS/GED
10298,2012,9,Homicide,0,M,26,Asian/Pacific Islander,100,Home,HS/GED
10299,2012,9,Suicide,0,M,62,White,100,Home,HS/GED
10300,2012,10,Suicide,0,F,89,White,100,Home,BA+
10301,2012,11,Suicide,0,M,55,White,100,Home,HS/GED
10302,2012,10,Suicide,0,M,30,Hispanic,261,Home,HS/GED
10303,2012,11,Suicide,0,M,17,Hispanic,281,Home,Less than HS
10304,2012,11,Suicide,0,M,53,White,100,Home,HS/GED
10305,2012,11,Suicide,0,M,21,Hispanic,261,Other specified,HS/GED
10306,2012,11,Suicide,0,M,29,Asian/Pacific Islander,100,Home,NA
10307,2012,12,Suicide,0,M,18,Asian/Pacific Islander,100,Home,Less than HS
10308,2012,12,Suicide,0,M,59,White,100,Trade/service area,HS/GED
10309,2012,8,Suicide,0,M,66,White,100,Home,BA+
10310,2012,12,Homicide,0,M,32,Asian/Pacific Islander,100,Other specified,HS/GED
10311,2012,1,Suicide,0,M,48,White,100,Other specified,HS/GED
10312,2012,1,Homicide,0,M,23,Black,100,Street,HS/GED
10313,2012,1,Suicide,0,M,23,White,100,Street,HS/GED
10314,2012,1,Suicide,0,M,22,White,100,Home,HS/GED
10315,2012,1,Homicide,0,M,17,Black,100,Street,Less than HS
10316,2012,1,Homicide,0,F,41,White,100,Home,HS/GED
10317,2012,1,Suicide,0,M,40,White,100,Street,HS/GED
10318,2012,1,Suicide,0,M,39,White,100,Other specified,HS/GED
10319,2012,1,Suicide,0,M,54,White,100,Home,HS/GED
10320,2012,1,Homicide,0,F,45,White,100,Home,HS/GED
10321,2012,1,Suicide,0,M,76,White,100,Home,Less than HS
10322,2012,1,Suicide,0,M,44,White,100,Trade/service area,HS/GED
10323,2012,2,Suicide,0,F,54,White,100,Other specified,BA+
10324,2012,1,Suicide,0,M,47,White,100,Home,HS/GED
10325,2012,1,Suicide,0,M,39,White,100,Other specified,HS/GED
10326,2012,1,Suicide,0,M,15,White,100,Home,Less than HS
10327,2012,2,Suicide,0,M,24,White,100,Home,HS/GED
10328,2012,1,Suicide,0,M,52,White,100,Street,HS/GED
10329,2012,1,Suicide,0,M,55,White,100,Home,BA+
10330,2012,1,Accidental,0,M,22,White,100,Home,HS/GED
10331,2012,1,Suicide,0,M,61,White,100,Farm,Some college
10332,2012,1,Suicide,0,M,22,White,100,Home,Some college
10333,2012,2,Suicide,0,M,34,White,100,Home,BA+
10334,2012,1,Suicide,0,M,73,White,100,Home,Less than HS
10335,2012,2,Homicide,0,M,39,White,100,Home,HS/GED
10336,2012,2,Accidental,0,M,69,White,100,Other specified,Some college
10337,2012,2,Homicide,0,M,26,White,100,Home,HS/GED
10338,2012,2,Suicide,0,M,21,White,100,Trade/service area,HS/GED
10339,2012,2,Suicide,0,M,80,White,100,Home,HS/GED
10340,2012,2,Suicide,0,F,51,White,100,Home,HS/GED
10341,2012,3,Suicide,0,M,69,White,100,Home,Some college
10342,2012,3,Suicide,0,M,70,White,100,Home,HS/GED
10343,2012,3,Suicide,0,M,77,White,100,Home,HS/GED
10344,2012,3,Suicide,0,M,22,White,100,Home,Less than HS
10345,2012,3,Suicide,0,F,44,White,100,Other specified,HS/GED
10346,2012,2,Suicide,0,M,64,White,100,Other specified,HS/GED
10347,2012,3,Suicide,0,M,48,White,100,Home,HS/GED
10348,2012,3,Homicide,0,F,22,White,100,Street,Some college
10349,2012,3,Suicide,0,M,45,White,100,Street,BA+
10350,2012,3,Homicide,0,M,22,Black,100,Home,HS/GED
10351,2012,3,Homicide,0,F,37,White,100,Home,BA+
10352,2012,4,Suicide,0,M,21,Asian/Pacific Islander,100,Home,Less than HS
10353,2012,4,Suicide,0,M,54,White,100,Home,Some college
10354,2012,3,Suicide,0,M,13,White,100,Home,Less than HS
10355,2012,4,Suicide,0,M,25,White,100,Other specified,HS/GED
10356,2012,3,Suicide,0,M,74,White,100,Home,HS/GED
10357,2012,4,Suicide,0,M,14,White,100,Home,Less than HS
10358,2012,3,Suicide,0,M,61,White,100,Home,BA+
10359,2012,4,Suicide,0,M,20,White,100,Other unspecified,HS/GED
10360,2012,4,Suicide,0,M,84,White,100,Home,Less than HS
10361,2012,4,Suicide,0,M,50,White,100,Other specified,Some college
10362,2012,4,Homicide,0,M,17,White,100,Home,Less than HS
10363,2012,4,Suicide,0,M,44,White,100,Home,HS/GED
10364,2012,4,Suicide,0,F,31,White,100,Home,BA+
10365,2012,3,Suicide,0,M,68,White,100,Home,Some college
10366,2012,5,Suicide,0,M,47,White,100,Home,Some college
10367,2012,4,Suicide,0,M,16,White,100,Home,Less than HS
10368,2012,4,Suicide,0,M,57,White,100,Home,HS/GED
10369,2012,4,Suicide,0,M,43,White,100,Home,HS/GED
10370,2012,5,Suicide,0,M,68,White,100,Home,HS/GED
10371,2012,5,Suicide,0,M,42,White,100,Home,Some college
10372,2012,5,Suicide,0,M,77,White,100,Home,Some college
10373,2012,5,Suicide,0,F,60,White,100,Home,BA+
10374,2012,5,Homicide,0,M,49,White,100,Trade/service area,HS/GED
10375,2012,5,Suicide,0,M,20,White,100,Other specified,HS/GED
10376,2012,5,Suicide,0,M,52,White,100,Home,BA+
10377,2012,5,Accidental,0,M,55,White,100,Home,HS/GED
10378,2012,5,Homicide,0,F,59,White,100,Home,Less than HS
10379,2012,5,Suicide,0,M,62,White,100,Home,BA+
10380,2012,5,Homicide,0,M,30,White,100,Trade/service area,HS/GED
10381,2012,5,Suicide,0,M,31,White,100,Home,HS/GED
10382,2012,5,Suicide,0,M,80,White,100,Other unspecified,HS/GED
10383,2012,5,Suicide,0,M,38,White,100,Other specified,BA+
10384,2012,5,Suicide,0,F,30,White,100,Other specified,BA+
10385,2012,5,Suicide,0,M,87,White,100,Home,HS/GED
10386,2012,5,Suicide,0,M,25,White,100,Home,Some college
10387,2012,5,Suicide,0,M,30,White,100,Home,HS/GED
10388,2012,4,Homicide,0,M,22,Black,100,Other specified,Some college
10389,2012,6,Suicide,0,M,88,White,100,Home,Some college
10390,2012,5,Suicide,0,M,57,White,100,Home,BA+
10391,2012,5,Suicide,0,M,29,White,100,Other specified,BA+
10392,2012,5,Suicide,0,M,72,White,100,Home,Less than HS
10393,2012,5,Homicide,0,F,23,White,100,Home,BA+
10394,2012,5,Suicide,0,M,83,White,100,Home,Less than HS
10395,2012,5,Accidental,0,M,47,White,100,Home,HS/GED
10396,2012,5,Homicide,0,M,55,White,100,Home,Some college
10397,2012,5,Homicide,0,F,62,White,100,Home,Some college
10398,2012,6,Suicide,0,M,33,White,100,Home,HS/GED
10399,2012,5,Suicide,0,M,48,White,100,Home,HS/GED
10400,2012,6,Suicide,0,M,28,White,100,Home,Some college
10401,2012,5,Suicide,0,M,55,White,100,Home,HS/GED
10402,2012,5,Suicide,0,F,83,White,100,Home,HS/GED
10403,2012,6,Homicide,0,M,30,Black,100,Other specified,HS/GED
10404,2012,6,Suicide,0,F,52,White,100,Home,Some college
10405,2012,6,Suicide,0,M,32,White,100,Other specified,Less than HS
10406,2012,7,Suicide,0,M,77,White,100,Street,HS/GED
10407,2012,7,Suicide,0,M,50,White,100,Home,Less than HS
10408,2012,5,Suicide,0,M,43,White,100,Other specified,BA+
10409,2012,7,Suicide,0,M,51,White,100,Home,HS/GED
10410,2012,6,Suicide,0,M,30,White,100,Home,Less than HS
10411,2012,6,Suicide,0,M,32,White,100,Other unspecified,BA+
10412,2012,7,Suicide,0,M,84,White,100,Home,HS/GED
10413,2012,7,Suicide,0,F,52,White,100,Home,BA+
10414,2012,5,Suicide,0,F,37,White,100,Home,Some college
10415,2012,7,Suicide,0,M,54,White,100,Home,Some college
10416,2012,7,Suicide,0,M,65,White,100,Home,Less than HS
10417,2012,8,Suicide,0,M,65,White,100,Home,HS/GED
10418,2012,7,Suicide,0,M,25,White,100,Home,HS/GED
10419,2012,6,Suicide,0,M,44,White,100,Farm,HS/GED
10420,2012,7,Suicide,0,M,87,White,100,Home,HS/GED
10421,2012,7,Suicide,0,M,49,White,100,Home,HS/GED
10422,2012,7,Suicide,0,M,38,White,100,Other specified,Less than HS
10423,2012,7,Suicide,0,M,59,White,100,Home,HS/GED
10424,2012,8,Suicide,0,F,48,White,100,Home,HS/GED
10425,2012,8,Suicide,0,M,50,White,100,Other specified,Some college
10426,2012,8,Suicide,0,M,44,White,100,Home,Less than HS
10427,2012,8,Suicide,0,M,55,White,100,Home,Some college
10428,2012,7,Suicide,0,F,32,White,100,Home,HS/GED
10429,2012,8,Suicide,0,M,53,White,100,Other specified,Some college
10430,2012,8,Suicide,0,M,75,White,100,Home,BA+
10431,2012,8,Suicide,0,M,91,White,100,Sports,Less than HS
10432,2012,8,Homicide,0,M,32,White,100,Home,HS/GED
10433,2012,8,Suicide,0,M,53,White,100,Home,BA+
10434,2012,8,Homicide,1,M,24,Black,100,NA,HS/GED
10435,2012,8,Suicide,0,M,23,White,100,Home,BA+
10436,2012,8,Suicide,0,M,33,White,100,Other specified,Some college
10437,2012,9,Suicide,0,M,44,White,100,Home,HS/GED
10438,2012,9,Suicide,0,M,88,White,100,Home,HS/GED
10439,2012,8,Suicide,0,M,54,White,100,Home,Some college
10440,2012,8,Suicide,0,M,46,White,100,Home,Some college
10441,2012,9,Suicide,0,M,73,White,100,Other specified,HS/GED
10442,2012,8,Homicide,0,M,47,White,100,Home,Some college
10443,2012,8,Suicide,0,M,23,White,100,Home,HS/GED
10444,2012,9,Suicide,0,M,40,White,100,Home,Some college
10445,2012,9,Suicide,0,M,57,White,100,Farm,Some college
10446,2012,9,Suicide,0,M,19,White,100,Home,HS/GED
10447,2012,9,Suicide,0,M,18,White,100,Other specified,Some college
10448,2012,10,Suicide,0,M,58,White,100,Other specified,Some college
10449,2012,7,Suicide,0,M,26,White,100,Home,Some college
10450,2012,9,Suicide,0,M,31,White,100,Home,Less than HS
10451,2012,8,Suicide,0,M,35,White,100,Home,HS/GED
10452,2012,9,Suicide,0,F,42,White,100,Home,BA+
10453,2012,10,Accidental,0,M,64,White,100,Farm,HS/GED
10454,2012,8,Suicide,0,F,30,White,100,Home,BA+
10455,2012,9,Homicide,0,F,27,Hispanic,210,Street,Less than HS
10456,2012,9,Suicide,0,M,31,White,100,Home,Less than HS
10457,2012,10,Suicide,0,M,38,White,100,Home,HS/GED
10458,2012,8,Suicide,0,M,37,White,100,Home,HS/GED
10459,2012,8,Suicide,0,M,25,White,100,Home,HS/GED
10460,2012,10,Homicide,0,M,16,Black,100,Home,Less than HS
10461,2012,10,Suicide,0,M,44,White,100,Home,HS/GED
10462,2012,10,Suicide,0,M,78,White,100,Home,HS/GED
10463,2012,10,Suicide,0,M,66,White,100,Home,Some college
10464,2012,10,Suicide,0,M,54,White,100,Trade/service area,HS/GED
10465,2012,10,Suicide,0,M,59,White,100,Home,HS/GED
10466,2012,10,Suicide,0,M,48,White,100,Home,BA+
10467,2012,9,Suicide,0,M,77,White,100,Home,Less than HS
10468,2012,10,Suicide,0,M,53,White,100,Home,HS/GED
10469,2012,8,Undetermined,0,F,32,White,100,Home,HS/GED
10470,2012,10,Homicide,0,M,15,Black,100,Street,Less than HS
10471,2012,9,Homicide,0,F,19,Black,100,Street,HS/GED
10472,2012,9,Suicide,0,M,53,White,100,Home,HS/GED
10473,2012,9,Suicide,0,F,57,White,100,Street,BA+
